,score,avg_moves,num_positivs
9422,0,24,0
9423,420,46,1
9424,180,34,1
9425,120,41,1
9426,0,28,0
9427,0,31,0
9428,40,33,1
9429,40,37,1
9430,0,26,0
9431,0,26,0
9432,0,33,0
9433,0,24,0
9434,0,30,0
9435,0,37,0
9436,0,28,0
9437,0,23,0
9438,0,37,0
9439,0,28,0
9440,0,23,0
9441,140,37,1
9442,0,27,0
9443,0,37,0
9444,40,38,1
9445,120,40,1
9446,0,28,0
9447,0,26,0
9448,40,30,1
9449,0,28,0
9450,0,28,0
9451,0,30,0
9452,0,29,0
9453,0,24,0
9454,0,40,0
9455,40,39,1
9456,40,36,1
9457,420,59,1
9458,0,30,0
9459,260,44,1
9460,0,20,0
9461,0,28,0
9462,0,24,0
9463,80,28,1
9464,1280,53,1
9465,0,20,0
9466,80,40,1
9467,0,31,0
9468,0,22,0
9469,40,35,1
9470,140,42,1
9471,80,45,1
9472,120,48,1
9473,0,22,0
9474,40,33,1
9475,0,29,0
9476,0,25,0
9477,0,38,0
9478,0,24,0
9479,40,36,1
9480,0,27,0
9481,40,42,1
9482,0,29,0
9483,0,29,0
9484,40,30,1
9485,0,29,0
9486,0,21,0
9487,0,28,0
9488,0,27,0
9489,100,36,1
9490,500,52,1
9491,140,47,1
9492,140,33,1
9493,0,28,0
9494,0,39,0
9495,0,28,0
9496,840,56,1
9497,120,38,1
9498,0,37,0
9499,40,34,1
9500,0,31,0
9501,0,25,0
9502,500,48,1
9503,0,23,0
9504,0,26,0
9505,0,25,0
9506,0,24,0
9507,0,33,0
9508,0,29,0
9509,160,44,1
9510,0,23,0
9511,220,47,1
9512,180,45,1
9513,340,45,1
9514,0,24,0
9515,0,24,0
9516,0,25,0
9517,40,42,1
9518,220,41,1
9519,140,48,1
9520,0,28,0
9521,300,48,1
9522,0,28,0
9523,0,29,0
9524,0,25,0
9525,0,28,0
9526,0,28,0
9527,40,39,1
9528,0,33,0
9529,0,34,0
9530,0,31,0
9531,420,60,1
9532,0,32,0
9533,0,24,0
9534,0,23,0
9535,0,26,0
9536,100,25,1
9537,0,24,0
9538,0,34,0
9539,120,38,1
9540,40,34,1
9541,0,22,0
9542,0,21,0
9543,0,27,0
9544,40,34,1
9545,0,23,0
9546,80,32,1
9547,40,37,1
9548,140,29,1
9549,180,50,1
9550,0,34,0
9551,0,24,0
9552,0,28,0
9553,0,37,0
9554,340,33,1
9555,40,42,1
9556,40,26,1
9557,0,30,0
9558,0,35,0
9559,40,38,1
9560,0,27,0
9561,0,31,0
9562,0,30,0
9563,0,25,0
9564,0,26,0
9565,0,26,0
9566,0,23,0
9567,140,28,1
9568,0,23,0
9569,0,39,0
9570,200,48,1
9571,0,38,0
9572,160,43,1
9573,0,25,0
9574,120,43,1
9575,0,38,0
9576,40,42,1
9577,300,25,1
9578,540,57,1
9579,180,43,1
9580,140,45,1
9581,0,24,0
9582,80,44,1
9583,0,27,0
9584,100,35,1
9585,120,33,1
9586,0,31,0
9587,0,29,0
9588,140,31,1
9589,0,28,0
9590,0,25,0
9591,40,41,1
9592,140,23,1
9593,160,46,1
9594,40,37,1
9595,40,34,1
9596,0,27,0
9597,100,46,1
9598,0,33,0
9599,1280,52,1
9600,0,24,0
9601,100,39,1
9602,0,29,0
9603,0,34,0
9604,0,31,0
9605,0,26,0
9606,40,43,1
9607,0,25,0
9608,0,23,0
9609,0,25,0
9610,0,26,0
9611,40,36,1
9612,0,27,0
9613,140,42,1
9614,380,49,1
9615,0,24,0
9616,0,27,0
9617,360,54,1
9618,40,37,1
9619,0,22,0
9620,0,31,0
9621,0,28,0
9622,0,31,0
9623,0,19,0
9624,80,45,1
9625,40,23,1
9626,0,30,0
9627,100,31,1
9628,0,33,0
9629,0,39,0
9630,0,31,0
9631,0,34,0
9632,0,24,0
9633,100,37,1
9634,80,44,1
9635,0,23,0
9636,200,50,1
9637,560,62,1
9638,0,25,0
9639,0,26,0
9640,0,29,0
9641,0,25,0
9642,140,44,1
9643,100,21,1
9644,0,29,0
9645,0,22,0
9646,1440,55,1
9647,0,29,0
9648,0,29,0
9649,0,33,0
9650,0,31,0
9651,0,25,0
9652,0,29,0
9653,0,25,0
9654,40,39,1
9655,0,24,0
9656,0,25,0
9657,0,33,0
9658,0,32,0
9659,0,24,0
9660,0,25,0
9661,0,26,0
9662,100,20,1
9663,0,35,0
9664,0,20,0
9665,0,38,0
9666,0,26,0
9667,40,42,1
9668,100,42,1
9669,0,32,0
9670,200,41,1
9671,0,32,0
9672,80,25,1
9673,140,41,1
9674,80,45,1
9675,0,37,0
9676,80,36,1
9677,140,46,1
9678,0,26,0
9679,100,26,1
9680,0,38,0
9681,100,36,1
9682,0,26,0
9683,0,35,0
9684,0,32,0
9685,0,19,0
9686,100,41,1
9687,260,54,1
9688,100,38,1
9689,0,23,0
9690,680,55,1
9691,40,40,1
9692,300,41,1
9693,40,32,1
9694,40,41,1
9695,0,30,0
9696,0,32,0
9697,0,29,0
9698,0,28,0
9699,0,24,0
9700,40,31,1
9701,220,48,1
9702,0,27,0
9703,0,27,0
9704,0,25,0
9705,80,45,1
9706,0,28,0
9707,40,37,1
9708,0,28,0
9709,40,35,1
9710,40,36,1
9711,0,41,0
9712,0,27,0
9713,100,27,1
9714,40,32,1
9715,40,34,1
9716,140,31,1
9717,0,19,0
9718,0,27,0
9719,0,27,0
9720,0,33,0
9721,0,27,0
9722,400,35,1
9723,0,22,0
9724,0,39,0
9725,0,35,0
9726,0,36,0
9727,0,28,0
9728,0,30,0
9729,0,26,0
9730,0,33,0
9731,80,41,1
9732,0,25,0
9733,0,37,0
9734,140,33,1
9735,0,31,0
9736,0,30,0
9737,0,24,0
9738,300,26,1
9739,0,25,0
9740,460,39,1
9741,0,34,0
9742,0,34,0
9743,300,44,1
9744,100,40,1
9745,0,30,0
9746,0,26,0
9747,80,39,1
9748,40,34,1
9749,0,41,0
9750,0,29,0
9751,0,34,0
9752,160,48,1
9753,220,45,1
9754,40,33,1
9755,0,28,0
9756,0,24,0
9757,0,30,0
9758,0,27,0
9759,0,29,0
9760,0,22,0
9761,0,27,0
9762,0,25,0
9763,100,37,1
9764,0,28,0
9765,0,32,0
9766,0,22,0
9767,0,38,0
9768,0,31,0
9769,0,31,0
9770,0,27,0
9771,0,27,0
9772,120,42,1
9773,0,28,0
9774,0,27,0
9775,0,33,0
9776,200,49,1
9777,120,46,1
9778,0,22,0
9779,160,38,1
9780,80,43,1
9781,180,47,1
9782,0,24,0
9783,240,40,1
9784,40,32,1
9785,1200,47,1
9786,0,39,0
9787,180,35,1
9788,0,38,0
9789,0,25,0
9790,40,38,1
9791,0,23,0
9792,0,38,0
9793,0,32,0
9794,1580,49,1
9795,140,46,1
9796,200,44,1
9797,0,20,0
9798,100,35,1
9799,40,35,1
9800,0,31,0
9801,0,25,0
9802,0,29,0
9803,0,26,0
9804,0,35,0
9805,0,31,0
9806,0,33,0
9807,0,25,0
9808,0,22,0
9809,0,26,0
9810,120,33,1
9811,0,24,0
9812,0,39,0
9813,0,24,0
9814,140,34,1
9815,80,30,1
9816,0,33,0
9817,100,28,1
9818,0,31,0
9819,160,51,1
9820,0,25,0
9821,100,37,1
9822,100,22,1
9823,0,31,0
9824,0,30,0
9825,0,29,0
9826,0,39,0
9827,0,30,0
9828,460,54,1
9829,0,22,0
9830,0,42,0
9831,80,36,1
9832,100,32,1
9833,0,31,0
9834,0,26,0
9835,0,29,0
9836,0,30,0
9837,0,25,0
9838,40,34,1
9839,120,47,1
9840,0,25,0
9841,40,34,1
9842,140,39,1
9843,0,28,0
9844,300,33,1
9845,0,34,0
9846,40,36,1
9847,0,24,0
9848,100,29,1
9849,100,32,1
9850,380,51,1
9851,0,19,0
9852,0,23,0
9853,540,50,1
9854,140,28,1
9855,0,34,0
9856,80,35,1
9857,0,25,0
9858,100,36,1
9859,0,34,0
9860,40,39,1
9861,0,25,0
9862,0,24,0
9863,0,28,0
9864,100,44,1
9865,420,45,1
9866,0,23,0
9867,0,30,0
9868,0,27,0
9869,180,46,1
9870,0,22,0
9871,100,32,1
9872,0,25,0
9873,0,26,0
9874,0,27,0
9875,40,34,1
9876,300,46,1
9877,0,26,0
9878,0,24,0
9879,40,35,1
9880,0,24,0
9881,40,35,1
9882,320,44,1
9883,80,41,1
9884,0,32,0
9885,240,49,1
9886,600,55,1
9887,120,35,1
9888,0,24,0
9889,0,30,0
9890,0,30,0
9891,0,24,0
9892,40,41,1
9893,0,22,0
9894,0,30,0
9895,0,26,0
9896,0,27,0
9897,0,26,0
9898,0,18,0
9899,120,47,1
9900,40,33,1
9901,0,27,0
9902,0,38,0
9903,0,40,0
9904,380,40,1
9905,0,31,0
9906,0,24,0
9907,0,20,0
9908,40,40,1
9909,0,32,0
9910,0,34,0
9911,0,20,0
9912,0,29,0
9913,0,27,0
9914,0,29,0
9915,0,35,0
9916,0,33,0
9917,80,28,1
9918,0,25,0
9919,0,27,0
9920,0,34,0
9921,40,39,1
9922,0,33,0
9923,300,42,1
9924,0,27,0
9925,140,35,1
9926,0,38,0
9927,0,27,0
9928,0,31,0
9929,0,25,0
9930,0,32,0
9931,0,27,0
9932,0,25,0
9933,0,25,0
9934,0,36,0
9935,0,32,0
9936,80,30,1
9937,0,24,0
9938,240,35,1
9939,0,33,0
9940,0,28,0
9941,0,31,0
9942,0,31,0
9943,160,42,1
9944,0,25,0
9945,0,26,0
9946,0,27,0
9947,0,23,0
9948,0,27,0
9949,120,42,1
9950,0,23,0
9951,300,36,1
9952,40,41,1
9953,0,31,0
9954,300,42,1
9955,0,24,0
9956,0,31,0
9957,0,21,0
9958,100,42,1
9959,0,31,0
9960,0,29,0
9961,0,25,0
9962,0,26,0
9963,40,35,1
9964,1300,33,1
9965,40,35,1
9966,0,22,0
9967,440,55,1
9968,340,54,1
9969,580,62,1
9970,80,38,1
9971,140,42,1
9972,0,26,0
9973,0,26,0
9974,0,23,0
9975,100,45,1
9976,80,41,1
9977,40,30,1
9978,0,40,0
9979,0,23,0
9980,140,27,1
9981,0,27,0
9982,0,28,0
9983,140,39,1
9984,0,24,0
9985,0,32,0
9986,40,31,1
9987,140,44,1
9988,0,30,0
9989,80,28,1
9990,100,26,1
9991,0,32,0
9992,0,29,0
9993,0,25,0
9994,0,21,0
9995,0,34,0
9996,40,37,1
9997,0,25,0
9998,0,26,0
9999,0,17,0
10000,80,44,1
